date,target_window,known_flight_day,frames_over_city,n_obs,max_sun_elev_deg,R1_primary_run_h,R1_primary_start,R1_primary_end,R1_primary_pass,R2_maxelim_run_h,R2_maxelim_start,R2_maxelim_end,R2_maxelim_pass,R3_lowcloud_run_h,R3_lowcloud_start,R3_lowcloud_end,R3_lowcloud_pass,SPEC_asasked_run_h,SPEC_asasked_start,SPEC_asasked_end,SPEC_asasked_pass,n_rules_passed_of_3,blk_lowcloud_hrs,blk_precip_hrs,blk_vis_hrs,worst_sky_sunhrs,R1_KPAE_run_h,R1_KPAE_pass,R1_KPAE_start,R1_KPAE_end,R1_KSEA_run_h,R1_KSEA_pass,R1_KSEA_start,R1_KSEA_end,R1_KBFI_run_h,R1_KBFI_pass,R1_KBFI_start,R1_KBFI_end,n_stations,n_stations_pass,R1_3station_verdict,R1_unanimous_flyable
2022-06-09,2022_coe_rgb.tif,,,24,64.97,0,,,0,0,,,0,0,,,0,0,,,0,0,11,10,6,BKN500/BKN2400/OVC3600;BKN500/BKN3100/OVC3600;BKN500/OVC5500,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2022-06-10,2022_coe_rgb.tif,,,24,65.04,0,,,0,0,,,0,2,15:53,16:53,0,0,,,0,0,11,1,0,BKN1000;BKN1900;BKN2200/BKN6500,0,0,,,3.0,1,05:53,07:53,2.0,0,14:53,15:53,3,1,FLYABLE,0
2022-06-11,2022_coe_rgb.tif,,,24,65.11,6,14:53,19:53,1,2,14:53,15:53,0,7,13:53,19:53,1,3,14:53,16:53,1,2,7,0,0,BKN1600/BKN2400/OVC6500;BKN300/OVC1400;BKN9500,6,1,14:53,19:53,7.0,1,14:53,20:53,7.0,1,14:53,20:53,3,3,FLYABLE,1
2022-06-12,2022_coe_rgb.tif,,,24,65.16,1,14:53,14:53,0,1,14:53,14:53,0,3,12:53,14:53,1,1,14:53,14:53,0,1,10,0,0,BKN3800/OVC7500;FEW2000/OVC3900;FEW2600/SCT5500/OVC7000,1,0,14:53,14:53,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2022-06-13,2022_coe_rgb.tif,,,24,65.21,0,,,0,0,,,0,0,,,0,0,,,0,0,11,1,0,BKN1800/BKN3400;BKN1800/OVC3400;BKN3000/OVC3800,0,0,,,6.0,1,16:53,21:53,1.0,0,12:53,12:53,3,1,FLYABLE,0
2022-06-14,2022_coe_rgb.tif,,,24,65.26,0,,,0,0,,,0,1,07:53,07:53,0,0,,,0,0,11,0,0,BKN2600/BKN6500;BKN4000/OVC5500;BKN4200/OVC5500,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2022-06-15,2022_coe_rgb.tif,,,24,65.29,17,06:53,22:53,1,5,09:53,13:53,1,18,06:53,23:53,1,9,08:53,16:53,1,3,0,0,0,BKN11000;BKN8500/BKN12000;CLR,17,1,06:53,22:53,23.0,1,00:53,22:53,13.0,1,01:53,13:53,3,3,FLYABLE,1
2022-06-16,2022_coe_rgb.tif,,,24,65.32,5,16:53,20:53,1,5,16:53,20:53,1,8,16:53,23:53,1,2,12:53,13:53,0,3,7,0,1,BKN4200/BKN5500/OVC6500;BKN4800/OVC9000;CLR,5,1,16:53,20:53,10.0,1,14:53,23:53,10.0,1,14:53,23:53,3,3,FLYABLE,1
2022-06-17,2022_coe_rgb.tif,,,24,65.34,1,12:53,12:53,0,0,,,0,2,12:53,13:53,0,1,12:53,12:53,0,0,9,3,0,BKN800/BKN1200/OVC8500;BKN800/OVC8000;FEW1800/OVC8500,1,0,12:53,12:53,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2022-06-18,2022_coe_rgb.tif,,,24,65.36,0,,,0,0,,,0,4,17:53,20:53,1,0,,,0,1,12,4,6,BKN700/BKN1000/OVC1600;BKN900/OVC2200;FEW3200/FEW5500/OVC7000,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2022-06-19,2022_coe_rgb.tif,,,24,65.36,0,,,0,0,,,0,4,12:53,15:53,1,0,,,0,1,12,0,0,BKN4700/OVC6000;FEW6000/OVC8000;OVC1100,0,0,,,4.0,1,12:53,15:53,3.0,1,12:53,14:53,3,2,FLYABLE,0
2022-06-20,2022_coe_rgb.tif,,,22,65.36,2,16:53,17:53,0,2,16:53,17:53,0,4,16:53,19:53,1,2,16:53,17:53,0,1,8,0,0,CLR;OVC1000;OVC1100,2,0,16:53,17:53,7.0,1,17:53,23:53,5.0,1,16:53,20:53,3,2,FLYABLE,0
2022-06-21,2022_coe_rgb.tif,,,24,65.36,10,05:53,14:53,1,10,05:53,14:53,1,20,04:53,23:53,1,7,08:53,14:53,1,3,1,0,0,BKN10000;BKN8000;CLR,10,1,05:53,14:53,8.0,1,10:53,17:53,7.0,1,11:53,17:53,3,3,FLYABLE,1
2022-06-22,2022_coe_rgb.tif,,,24,65.35,1,16:53,16:53,0,1,16:53,16:53,0,1,16:53,16:53,0,1,16:53,16:53,0,0,10,0,3,BKN3700;FEW3900;FEW5500,1,0,16:53,16:53,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2022-06-23,2022_coe_rgb.tif,,,24,65.33,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,10,08:53,17:53,1,3,0,0,0,CLR;FEW2000;FEW2300,24,1,00:53,23:53,15.0,1,09:53,23:53,14.0,1,10:53,23:53,3,3,FLYABLE,1
2022-06-24,2022_coe_rgb.tif,,,24,65.3,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,10,08:53,17:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2022-06-25,2022_coe_rgb.tif,,,24,65.27,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,10,08:53,17:53,1,3,0,0,0,CLR;FEW100,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2022-06-26,2022_coe_rgb.tif,,,24,65.23,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,10,08:53,17:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2022-06-27,2022_coe_rgb.tif,,,24,65.18,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,10,08:53,17:53,1,3,0,0,0,CLR;FEW12000,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2022-06-28,2022_coe_rgb.tif,,,24,65.13,8,00:53,07:53,1,8,00:53,07:53,1,12,09:53,20:53,1,6,09:53,14:53,1,3,3,0,0,BKN2700/OVC3200;BKN7500/BKN9500/OVC11000;BKN7500/OVC9500,8,1,00:53,07:53,0.0,0,,,0.0,0,,,3,1,FLYABLE,0
2022-06-29,2022_coe_rgb.tif,,,24,65.06,1,18:53,18:53,0,1,18:53,18:53,0,1,18:53,18:53,0,0,,,0,0,11,0,0,BKN2600/OVC3200;BKN2800;BKN3300/OVC3900,1,0,18:53,18:53,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2022-06-30,2022_coe_rgb.tif,,,24,65.0,15,09:53,23:53,1,15,09:53,23:53,1,15,09:53,23:53,1,9,09:53,17:53,1,3,2,0,0,CLR;FEW600/OVC4500;OVC4500,15,1,09:53,23:53,13.0,1,11:53,23:53,15.0,1,09:53,23:53,3,3,FLYABLE,1
2022-07-01,2022_coe_rgb.tif,,,24,64.92,13,09:53,21:53,1,13,09:53,21:53,1,13,09:53,21:53,1,9,09:53,17:53,1,3,2,0,1,CLR;OVC200;OVC300,13,1,09:53,21:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2022-07-02,2022_coe_rgb.tif,,,24,64.84,9,14:53,22:53,1,9,14:53,22:53,1,9,14:53,22:53,1,4,14:53,17:53,1,3,6,0,0,BKN1700;CLR;OVC1100,9,1,14:53,22:53,4.0,1,17:53,20:53,4.0,1,17:53,20:53,3,3,FLYABLE,1
2022-07-03,2022_coe_rgb.tif,,,24,64.76,0,,,0,0,,,0,0,,,0,0,,,0,0,12,1,3,BKN700/OVC1200;BKN800/OVC1100;BKN900/BKN3000/OVC3800,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2022-07-04,2022_coe_rgb.tif,,,24,64.66,11,13:53,23:53,1,5,15:53,19:53,1,11,13:53,23:53,1,5,13:53,17:53,1,3,6,0,0,BKN3100;CLR;FEW2200/OVC3400,11,1,13:53,23:53,11.0,1,13:53,23:53,10.0,1,14:53,23:53,3,3,FLYABLE,1
2022-07-05,2022_coe_rgb.tif,,,24,64.57,11,08:53,18:53,1,7,08:53,14:53,1,12,08:53,19:53,1,10,08:53,17:53,1,3,1,0,0,BKN300;CLR;OVC9000,11,1,08:53,18:53,10.0,1,08:53,17:53,6.0,1,10:53,15:53,3,3,FLYABLE,1
2022-07-06,2022_coe_rgb.tif,,,24,64.46,2,15:53,16:53,0,1,08:53,08:53,0,2,15:53,16:53,0,2,15:53,16:53,0,0,8,0,0,BKN2600/BKN3300/OVC8000;BKN3300;BKN3400/OVC6500,2,0,15:53,16:53,2.0,0,14:53,15:53,5.0,1,14:53,18:53,3,1,FLYABLE,0
2022-07-07,2022_coe_rgb.tif,,,24,64.35,9,12:53,20:53,1,9,12:53,20:53,1,10,12:53,21:53,1,6,12:53,17:53,1,3,4,0,0,BKN1000/OVC1400;BKN2600;CLR,9,1,12:53,20:53,13.0,1,10:53,22:53,13.0,1,11:53,23:53,3,3,FLYABLE,1
2022-07-08,2022_coe_rgb.tif,,,24,64.23,10,14:53,23:53,1,10,14:53,23:53,1,12,12:53,23:53,1,3,14:53,16:53,1,3,6,0,0,BKN7000;CLR;FEW1900/OVC4300,10,1,14:53,23:53,9.0,1,14:53,22:53,8.0,1,16:53,23:53,3,3,FLYABLE,1
2022-07-09,2022_coe_rgb.tif,,,24,64.11,10,09:53,18:53,1,10,09:53,18:53,1,13,09:53,21:53,1,8,09:53,16:53,1,3,2,0,0,BKN5000;CLR;OVC5000,10,1,09:53,18:53,15.0,1,08:53,22:53,9.0,1,14:53,22:53,3,3,FLYABLE,1
2022-07-10,2022_coe_rgb.tif,,,24,63.97,11,13:53,23:53,1,11,13:53,23:53,1,11,13:53,23:53,1,4,13:53,16:53,1,3,6,0,0,BKN2800;CLR;OVC2300,11,1,13:53,23:53,9.0,1,15:53,23:53,10.0,1,14:53,23:53,3,3,FLYABLE,1
2022-07-11,2022_coe_rgb.tif,,,24,63.84,18,06:53,23:53,1,18,06:53,23:53,1,18,06:53,23:53,1,9,08:53,16:53,1,3,0,0,0,CLR,18,1,06:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2023-04-16,,,,24,52.29,7,17:53,23:53,1,0,,,0,7,17:53,23:53,1,0,,,0,2,9,5,1,BKN1100/BKN6500/OVC8500;BKN2400/BKN2900/BKN3400;BKN8500,7,1,17:53,23:53,,,,,,,,,1,1,FLYABLE,1
2023-04-17,,,,24,52.65,3,17:53,19:53,1,3,17:53,19:53,1,11,02:53,12:53,1,2,09:53,10:53,0,3,6,4,1,BKN2800/BKN3400/OVC4500;BKN4300/OVC5500;BKN5500/BKN7000/BKN8500,3,1,17:53,19:53,,,,,,,,,1,1,FLYABLE,1
2023-04-18,,,,24,53.0,1,17:53,17:53,0,1,17:53,17:53,0,1,17:53,17:53,0,0,,,0,0,9,0,0,BKN1500/BKN2400;BKN1600/BKN2600;BKN1700/BKN10000/OVC12000,1,0,17:53,17:53,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2023-04-19,,2023K,57,24,53.35,8,16:53,23:53,1,8,16:53,23:53,1,8,16:53,23:53,1,2,13:53,14:53,0,3,6,0,0,BKN1900/BKN3100/BKN3700;BKN4700;BKN700/BKN3500/OVC4700,8,1,16:53,23:53,8.0,1,14:53,21:53,5.0,1,16:53,20:53,3,3,FLYABLE,1
2023-04-20,,2023K,84,24,53.69,11,00:53,10:53,1,10,00:53,09:53,1,13,00:53,12:53,1,2,09:53,10:53,0,3,7,4,2,BKN10000;BKN2800/OVC4200;BKN3400/BKN4600/OVC8000,11,1,00:53,10:53,5.0,1,05:53,09:53,6.0,1,05:53,10:53,3,3,FLYABLE,1
2023-04-21,,,,24,54.04,0,,,0,0,,,0,0,,,0,0,,,0,0,10,0,0,BKN1600/OVC2200;BKN1800/OVC2300;BKN1900/OVC2600,0,0,,,4.0,1,14:53,17:53,2.0,0,16:53,17:53,3,1,FLYABLE,0
2023-04-22,,,,24,54.38,0,,,0,0,,,0,2,15:53,16:53,0,0,,,0,0,10,0,0,BKN2700/OVC3400;FEW3000/SCT4500/OVC5500;OVC2400,0,0,,,0.0,0,,,1.0,0,13:53,13:53,3,0,ELIMINATED,0
2023-04-23,,,,24,54.71,1,14:53,14:53,0,0,,,0,4,16:53,19:53,1,1,14:53,14:53,0,1,9,1,2,BKN3000/OVC3600;BKN3400/OVC9500;BKN400/BKN900/OVC1900,1,0,14:53,14:53,2.0,0,09:53,10:53,0.0,0,,,3,0,ELIMINATED,0
2023-04-24,,,,24,55.04,3,13:53,15:53,1,3,13:53,15:53,1,11,12:53,22:53,1,3,13:53,15:53,1,3,7,0,0,BKN1200/BKN4700/OVC5500;BKN1300/BKN1900/OVC6000;BKN2000/BKN2400/OVC310,3,1,13:53,15:53,1.0,0,13:53,13:53,0.0,0,,,3,1,FLYABLE,0
2023-04-25,,2023K,64,24,55.37,11,13:53,23:53,1,11,13:53,23:53,1,11,13:53,23:53,1,4,13:53,16:53,1,3,5,0,0,CLR;OVC2100;OVC2500,11,1,13:53,23:53,11.0,1,13:53,23:53,10.0,1,14:53,23:53,3,3,FLYABLE,1
2023-04-26,,2023K,381,24,55.7,9,00:53,08:53,1,8,00:53,07:53,1,17,00:53,16:53,1,1,10:53,10:53,0,3,6,0,0,BKN5000/OVC7000;BKN6500/OVC8500;BKN7500,9,1,00:53,08:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2023-04-27,,2023K,169,24,56.02,14,10:53,23:53,1,14,10:53,23:53,1,14,10:53,23:53,1,7,10:53,16:53,1,3,2,0,1,CLR;FEW700;OVC100,14,1,10:53,23:53,17.0,1,07:53,23:53,18.0,1,06:53,23:53,3,3,FLYABLE,1
2023-04-28,,,,24,56.34,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,8,09:53,16:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2023-04-29,,,,24,56.65,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,8,09:53,16:53,1,3,0,0,0,CLR,24,1,00:53,23:53,,,,,,,,,1,1,FLYABLE,1
2023-04-30,,,,24,56.96,3,08:53,10:53,1,2,08:53,09:53,0,16,08:53,23:53,1,2,09:53,10:53,0,2,6,0,0,BKN10000;BKN6500/OVC11000;OVC5500,3,1,08:53,10:53,,,,,,,,,1,1,FLYABLE,1
2023-05-01,,,,24,57.26,0,,,0,0,,,0,3,06:53,08:53,1,0,,,0,1,10,2,0,BKN1700/BKN3500/OVC4400;BKN2100/BKN3400/OVC6000;OVC1500,0,0,,,,,,,,,,,1,0,ELIMINATED,0
2023-05-02,,,,24,57.56,11,13:53,23:53,1,11,13:53,23:53,1,11,13:53,23:53,1,4,13:53,16:53,1,3,5,0,0,BKN1200;BKN900/OVC1400;CLR,11,1,13:53,23:53,,,,,,,,,1,1,FLYABLE,1
2023-05-03,,2023K,336,24,57.86,23,00:53,22:53,1,23,00:53,22:53,1,24,00:53,23:53,1,8,09:53,16:53,1,3,0,0,0,CLR,23,1,00:53,22:53,,,,,,,,,1,1,FLYABLE,1
2023-05-04,,,,24,58.15,0,,,0,0,,,0,0,,,0,0,,,0,0,10,0,1,BKN1400/OVC4000;FEW800/BKN1400/OVC3800;OVC1000,0,0,,,,,,,,,,,1,0,ELIMINATED,0
2023-05-05,,,,24,58.43,0,,,0,0,,,0,0,,,0,0,,,0,0,10,10,9,BKN600/OVC1100;BKN700/BKN1700;BKN700/BKN1700/OVC2700,0,0,,,,,,,,,,,1,0,ELIMINATED,0
2023-05-06,,,,24,58.72,0,,,0,0,,,0,1,15:53,15:53,0,0,,,0,0,11,2,3,BKN600/BKN1800/OVC2400;BKN6000/OVC7000;BKN900/BKN1600/BKN3300,0,0,,,1.0,0,11:53,11:53,2.0,0,06:53,07:53,3,0,ELIMINATED,0
2023-05-07,,2023K,34,24,58.99,6,17:53,22:53,1,6,17:53,22:53,1,8,16:53,23:53,1,1,14:53,14:53,0,3,9,0,0,BKN1200/OVC5000;BKN1600;BKN2000,6,1,17:53,22:53,10.0,1,14:53,23:53,1.0,0,15:53,15:53,3,2,FLYABLE,0
2023-05-08,,,,24,59.27,13,11:53,23:53,1,13,11:53,23:53,1,24,00:53,23:53,1,6,11:53,16:53,1,3,4,0,0,BKN6000/OVC7500;CLR;OVC6000,13,1,11:53,23:53,12.0,1,08:53,19:53,6.0,1,14:53,19:53,3,3,FLYABLE,1
2023-05-09,,,,24,59.53,11,13:53,23:53,1,11,13:53,23:53,1,11,13:53,23:53,1,4,13:53,16:53,1,3,6,0,0,BKN1500/OVC2300;BKN2000;BKN900/OVC1400,11,1,13:53,23:53,,,,,,,,,1,1,FLYABLE,1
2023-10-04,,,,24,37.72,1,14:53,14:53,0,2,16:53,17:53,0,6,14:53,19:53,1,1,14:53,14:53,0,1,6,0,2,BKN1000/BKN5500;BKN200/OVC500;BKN700/BKN1000,1,0,14:53,14:53,,,,,,,,,1,0,ELIMINATED,0
2023-10-05,,,,24,37.33,13,11:53,23:53,1,13,11:53,23:53,1,13,11:53,23:53,1,4,11:53,14:53,1,3,2,0,2,CLR;FEW2000;OVC200,13,1,11:53,23:53,,,,,,,,,1,1,FLYABLE,1
2023-10-06,,,,24,36.95,14,10:53,23:53,1,14,10:53,23:53,1,14,10:53,23:53,1,5,10:53,14:53,1,3,1,0,1,CLR;FEW100;VV100,14,1,10:53,23:53,,,,,,,,,1,1,FLYABLE,1
2023-10-07,,2023NAIP,,24,36.57,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,5,10:53,14:53,1,3,0,0,0,CLR,24,1,00:53,23:53,,,,,,,,,1,1,FLYABLE,1
2023-10-08,,,,24,36.19,15,09:53,23:53,1,15,09:53,23:53,1,15,09:53,23:53,1,4,11:53,14:53,1,3,0,0,0,CLR;FEW500,15,1,09:53,23:53,,,,,,,,,1,1,FLYABLE,1
2023-10-09,,,,24,35.81,13,00:53,12:53,1,11,00:53,10:53,1,13,00:53,12:53,1,2,11:53,12:53,0,3,2,2,0,BKN11000;CLR;OVC8500,13,1,00:53,12:53,,,,,,,,,1,1,FLYABLE,1
2023-10-10,,,,24,35.43,1,15:53,15:53,0,1,15:53,15:53,0,2,10:53,11:53,0,0,,,0,0,6,3,1,BKN4900/OVC6000;BKN5500/OVC7000;FEW4600/BKN6000/OVC8000,1,0,15:53,15:53,,,,,,,,,1,0,ELIMINATED,0
2024-03-31,2024_coe_rgb.tif,,,24,46.56,16,08:53,23:53,1,16,08:53,23:53,1,16,08:53,23:53,1,6,10:53,15:53,1,3,0,0,0,CLR;FEW1300,16,1,08:53,23:53,13.0,1,11:53,23:53,13.0,1,11:53,23:53,3,3,FLYABLE,1
2024-04-01,2024_coe_rgb.tif,,,24,46.95,11,12:53,22:53,1,5,16:53,20:53,1,24,00:53,23:53,1,4,12:53,15:53,1,3,4,0,0,BKN10000;BKN5500;CLR,11,1,12:53,22:53,13.0,1,11:53,23:53,12.0,1,12:53,23:53,3,3,FLYABLE,1
2024-04-02,2024_coe_rgb.tif,,,24,47.34,16,04:53,19:53,1,12,04:53,15:53,1,20,00:53,19:53,1,6,10:53,15:53,1,3,0,0,0,CLR;OVC11000,16,1,04:53,19:53,21.0,1,00:53,20:53,19.0,1,00:53,18:53,3,3,FLYABLE,1
2024-04-03,2024_coe_rgb.tif,,,24,47.73,2,14:53,15:53,0,7,17:53,23:53,1,12,12:53,23:53,1,2,14:53,15:53,0,2,6,1,0,BKN400/BKN800/OVC1400;BKN600/BKN1400/OVC2300;BKN800/BKN2500/BKN5000,2,0,14:53,15:53,9.0,1,15:53,23:53,8.0,1,16:53,23:53,3,2,FLYABLE,0
2024-04-04,2024_coe_rgb.tif,,,24,48.11,0,,,0,0,,,0,0,,,0,0,,,0,0,9,3,0,BKN1500/BKN1900/OVC2800;BKN1500/OVC2300;FEW900/OVC2200,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2024-04-05,2024_coe_rgb.tif,,,24,48.5,5,16:53,20:53,1,0,,,0,11,13:53,23:53,1,0,,,0,2,8,0,0,BKN2100/OVC4900;FEW1900/BKN2900/OVC5500;FEW900/BKN2100,5,1,16:53,20:53,0.0,0,,,1.0,0,14:53,14:53,3,1,FLYABLE,0
2024-04-06,2024_coe_rgb.tif,,,24,48.88,1,10:53,10:53,0,0,,,0,1,10:53,10:53,0,1,10:53,10:53,0,0,8,0,0,BKN1400/OVC5500;BKN1900/BKN6000;BKN2200/OVC3500,1,0,10:53,10:53,1.0,0,10:53,10:53,0.0,0,,,3,0,ELIMINATED,0
2024-04-07,2024_coe_rgb.tif,,,24,49.26,2,16:53,17:53,0,2,16:53,17:53,0,2,16:53,17:53,0,0,,,0,0,8,0,0,BKN1200/BKN2200/OVC2700;BKN3000/BKN3600;BKN3900/OVC4600,2,0,16:53,17:53,6.0,1,16:53,21:53,1.0,0,15:53,15:53,3,1,FLYABLE,0
2024-04-08,2024_coe_rgb.tif,,,24,49.63,0,,,0,0,,,0,2,11:53,12:53,0,0,,,0,0,9,3,0,BKN1800/OVC2500;BKN2800/OVC3200;BKN2900/OVC10000,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2024-04-09,2024_coe_rgb.tif,,,24,50.01,0,,,0,0,,,0,9,15:53,23:53,1,0,,,0,1,9,1,0,BKN1200/OVC2300;BKN3000/OVC5500;BKN4700/OVC6000,0,0,,,1.0,0,15:53,15:53,2.0,0,16:53,17:53,3,0,ELIMINATED,0
2024-04-10,2024_coe_rgb.tif,,,24,50.38,23,01:53,23:53,1,23,01:53,23:53,1,24,00:53,23:53,1,7,09:53,15:53,1,3,0,0,0,CLR,23,1,01:53,23:53,23.0,1,01:53,23:53,23.0,1,01:53,23:53,3,3,FLYABLE,1
2024-04-11,2024_coe_rgb.tif,,,24,50.75,20,00:53,19:53,1,2,10:53,11:53,0,20,00:53,19:53,1,7,09:53,15:53,1,2,0,0,0,BKN11000;CLR;FEW12000,20,1,00:53,19:53,18.0,1,00:53,17:53,18.0,1,00:53,17:53,3,3,FLYABLE,1
2024-04-12,2024_coe_rgb.tif,,,24,51.12,11,13:53,23:53,1,11,13:53,23:53,1,11,13:53,23:53,1,3,13:53,15:53,1,3,5,0,0,BKN1600;BKN700/BKN1300;CLR,11,1,13:53,23:53,12.0,1,12:53,23:53,11.0,1,13:53,23:53,3,3,FLYABLE,1
2024-04-13,2024_coe_rgb.tif,,,24,51.48,13,11:53,23:53,1,13,11:53,23:53,1,13,11:53,23:53,1,5,11:53,15:53,1,3,3,0,0,CLR;OVC300;OVC400,13,1,11:53,23:53,12.0,1,12:53,23:53,12.0,1,12:53,23:53,3,3,FLYABLE,1
2024-04-14,2024_coe_rgb.tif,,,24,51.85,21,00:53,20:53,1,21,00:53,20:53,1,21,00:53,20:53,1,7,09:53,15:53,1,3,0,0,0,CLR,21,1,00:53,20:53,22.0,1,00:53,21:53,22.0,1,00:53,21:53,3,3,FLYABLE,1
2024-04-15,2024_coe_rgb.tif,,,24,52.2,0,,,0,0,,,0,0,,,0,0,,,0,0,10,3,2,BKN1500/OVC4400;BKN1600/BKN4000;BKN2000/OVC3200,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2024-04-16,2024_coe_rgb.tif,,,24,52.56,11,13:53,23:53,1,11,13:53,23:53,1,11,13:53,23:53,1,4,13:53,16:53,1,3,5,2,1,BKN1300/BKN3900/BKN4600;BKN400/OVC1000;BKN600/BKN2700/OVC5000,11,1,13:53,23:53,10.0,1,14:53,23:53,8.0,1,16:53,23:53,3,3,FLYABLE,1
2024-04-17,2024_coe_rgb.tif,,,24,52.91,14,10:53,23:53,1,14,10:53,23:53,1,14,10:53,23:53,1,7,10:53,16:53,1,3,2,0,0,BKN1100;CLR;OVC1300,14,1,10:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2024-04-18,2024_coe_rgb.tif,,,24,53.26,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,8,09:53,16:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2024-04-19,2024_coe_rgb.tif,,,24,53.61,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,8,09:53,16:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2024-04-20,2024_coe_rgb.tif,,,24,53.95,16,00:53,15:53,1,14,00:53,13:53,1,17,00:53,16:53,1,7,09:53,15:53,1,3,2,1,0,BKN11000;CLR;FEW5500/BKN7500/OVC9500,16,1,00:53,15:53,16.0,1,00:53,15:53,16.0,1,00:53,15:53,3,3,FLYABLE,1
2024-04-21,2024_coe_rgb.tif,,,24,54.29,5,06:53,10:53,1,5,06:53,10:53,1,10,01:53,10:53,1,3,14:53,16:53,1,3,3,0,0,BKN2800;CLR;FEW1500/SCT7500,5,1,06:53,10:53,0.0,0,,,1.0,0,11:53,11:53,3,1,FLYABLE,0
2024-04-22,2024_coe_rgb.tif,,,24,54.63,15,09:53,23:53,1,15,09:53,23:53,1,15,09:53,23:53,1,8,09:53,16:53,1,3,1,0,0,CLR;FEW1500/SCT2400;OVC1000,15,1,09:53,23:53,12.0,1,12:53,23:53,22.0,1,02:53,23:53,3,3,FLYABLE,1
2024-04-23,2024_coe_rgb.tif,,,24,54.96,24,00:53,23:53,1,24,00:53,23:53,1,24,00:53,23:53,1,8,09:53,16:53,1,3,0,0,0,CLR,24,1,00:53,23:53,24.0,1,00:53,23:53,24.0,1,00:53,23:53,3,3,FLYABLE,1
2024-04-24,2024_coe_rgb.tif,,,24,55.29,7,02:53,08:53,1,0,,,0,9,00:53,08:53,1,0,,,0,2,9,4,1,BKN1200/BKN1600/OVC2400;BKN1700/BKN8000/OVC9500;BKN400,7,1,02:53,08:53,0.0,0,,,0.0,0,,,3,1,FLYABLE,0
2024-04-25,2024_coe_rgb.tif,,,24,55.62,0,,,0,0,,,0,2,15:53,16:53,0,0,,,0,0,9,7,2,BKN500/OVC1000;FEW1300/SCT1900/OVC4700;FEW500/BKN1600/OVC4000,0,0,,,0.0,0,,,0.0,0,,,3,0,ELIMINATED,0
2024-04-26,2024_coe_rgb.tif,,,24,55.94,1,14:53,14:53,0,1,14:53,14:53,0,3,13:53,15:53,1,1,14:53,14:53,0,1,9,0,0,BKN3900/OVC4800;BKN600/OVC1100;BKN900/BKN2000,1,0,14:53,14:53,5.0,1,13:53,17:53,1.0,0,17:53,17:53,3,1,FLYABLE,0
2024-04-27,2024_coe_rgb.tif,,,24,56.26,0,,,0,0,,,0,2,09:53,10:53,0,0,,,0,0,10,1,1,BKN1100/BKN2300/OVC3400;BKN1600/OVC6500;BKN2900/BKN3900/OVC10000,0,0,,,1.0,0,10:53,10:53,0.0,0,,,3,0,ELIMINATED,0
