arm,citing_work_key,ref_key,title,state,doi,source,ratio,reason,seconds
confirmed,Laurance_1998_rain-forest-fragmentation-dynamics,b32,Silviculture in windy climates,unresolved,,,,best=crossref:0.47:10.1080/03009480510010000; skipped=arxiv (rate-limited),0.001
confirmed,Laurance_1998_rain-forest-fragmentation-dynamics,b33,Forest patches in tropical landscapes,unresolved,,,,best=semanticscholar:1.00:10.5070/g31710275; skipped=arxiv (rate-limited),0.001
confirmed,Laurance_1998_rain-forest-fragmentation-dynamics,b34,Minimum population sizes for species conservation,unresolved,,,,best=crossref:1.00:10.2307/1308256; skipped=arxiv (rate-limited),0.001
confirmed,Laurance_1998_rain-forest-fragmentation-dynamics,b37,The impact of edge formation on regeneration and litterfall in a tropical rain forest fragment in Amazonia,unresolved,,,,best=crossref:0.60:10.1007/978-94-017-2730-3_13; skipped=arxiv (rate-limited),0.002
confirmed,Laurance_1998_rain-forest-fragmentation-dynamics,b38,Third edition,unresolved,,,,best=semanticscholar:1.00:10.2307/804317; skipped=arxiv (rate-limited),0.001
confirmed,Laurance_1998_rain-forest-fragmentation-dynamics,b39,Predicting impacts of habitat fragmentation on forest birds: a comparison of two models,unresolved,,,,best=crossref:0.59:10.1007/bf00324229; skipped=arxiv (rate-limited),0.001
confirmed,Laurance_1998_rain-forest-fragmentation-dynamics,b42,Ecological impact of alien plant species in Singapore,unresolved,,,,best=crossref:0.54:10.1016/j.ecolind.2019.106020; skipped=arxiv (rate-limited),0.003
confirmed,Laurance_1998_rain-forest-fragmentation-dynamics,b43,Dynamics and restoration of forest fragments in the Brazilian Atlantic moist forest,unresolved,,semanticscholar,1.0,s2_candidate_has_no_doi (nothing to confirm),0.002
confirmed,Laurance_1998_rain-forest-fragmentation-dynamics,b44,"Tropical forest disturbance, disappearance, and species loss",unresolved,,,,best=crossref:0.34:10.7287/peerj.13270v0.2/reviews/1; skipped=arxiv (rate-limited),0.001
confirmed,Laurance_1998_rain-forest-fragmentation-dynamics,b45,Systat: the system for statistics,unresolved,,,,best=semanticscholar:0.40:10.1016/0022-4405(87)90083-5; skipped=arxiv (rate-limited),0.001
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b1,Exploratory spatial analysis in GIS: generating geographical hypothesis from spatial data,unresolved,,,,best=crossref:0.99:10.1201/9781003572800-13; skipped=arxiv (rate-limited),0.001
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b2,Interactive Spatial Data Analysis,unresolved,,,,best=semanticscholar:1.00:10.2307/2265559; skipped=arxiv (rate-limited),0.001
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b3,Sampling systems for change detection accuracy assessment,unresolved,,,,best=crossref:0.54:10.1201/9780203497586.ch2; skipped=arxiv (rate-limited),0.001
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b4,Frost followed the plow: impacts of deforestation on the climate of the United States,ambiguous,,crossref,1.0,2 distinct works accepted at crossref,0.001
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b5,Point Pattern Analysis,unresolved,,,,best=crossref:1.00:10.1201/b16195-5; skipped=arxiv (rate-limited),0.001
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b7,Spatial correlation effects upon accuracy of supervised classification of land cover,unresolved,,,,best=crossref:0.67:10.7717/peerj.6617/table-2; skipped=arxiv (rate-limited),0.001
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b8,Evaluating the uncertainty of area estimates derived from fuzzy land-cover classification,unresolved,,semanticscholar,1.0,s2_candidate_has_no_doi (nothing to confirm),0.001
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b10,Performance of a spatio-temporal error model for raster data sets under complex error patterns,unresolved,,,,no_title_or_author (nothing to search on),0.0
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b12,Modelling error in overlaid categorical maps,unresolved,,semanticscholar,0.9885,crossref_no_author (10.1201/b12612-12; crossref carries no author for this record),0.002
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b14,Sampling Techniques,unresolved,,,,best=semanticscholar:1.00:-; skipped=arxiv (rate-limited),0.001
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b15,Using spatial autocorrelation analysis to explore the errors in maps generated from remotely sensed data,unresolved,,semanticscholar,1.0,s2_candidate_has_no_doi (nothing to confirm),0.004
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b17,Assessing the Accuracy of Remotely Sensed Data: Principles and Practices,resolved,10.1201/9781420048568,semanticscholar,1.0,via=semanticscholar; ratio=1.00; year=1998,0.002
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b18,Change detection accuracy assessment on the NOAA Chesapeake Bay pilot study,unresolved,,,,best=crossref:0.62:10.5962/bhl.title.122814; skipped=arxiv (rate-limited),0.001
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b19,Carbon emissions from tropical deforestation and regrowth based on satellite observations for the 1980s and,unresolved,,,,best=crossref:0.97:10.1073/pnas.182560099; skipped=arxiv (rate-limited),0.002
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b22,Status of land cover classification accuracy assessment. Remote Sensing of Environment,unresolved,,,,best=crossref:0.79:10.1016/s0034-4257(01)00295-4; skipped=arxiv (rate-limited),0.002
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b23,"Models of Spatial Processes: An Approach to the Study of Point, Line and Area Patterns",unresolved,,semanticscholar,1.0,"review_record (10.2307/214811; crossref author list ['semple', 'getis', 'boots'] is prefixed by 'semple'; the reference's first author 'getis' appears at position 1 — the reviewer, then the work)",0.001
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b27,"Land Change Science: Observing, Monitoring, and Understanding Trajectories of Change on the Earth's Surface",unresolved,,semanticscholar,1.0,s2_candidate_has_no_doi (nothing to confirm),0.002
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b28,Spatial Data Analysis in the Social and Environmental Sciences,unresolved,,,,best=semanticscholar:1.00:10.2307/622384; skipped=arxiv (rate-limited),0.0
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b29,Spatial Data Analysis: Theory and Practice,unresolved,,,,best=semanticscholar:1.00:10.1111/j.1442-9993.2005.1414_4_4.x; skipped=arxiv (rate-limited),0.006
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b35,Introductory Digital Image Processing: A Remote Sensing Perspective,unresolved,,,,best=crossref:1.00:10.1016/0262-8856(86)90052-1; skipped=arxiv (rate-limited),0.001
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b36,Accuracy Assessment of Remote Sensing-Derived Change Detection,unresolved,,,,best=crossref:0.59:10.1016/0034-4257(89)90047-3; skipped=arxiv (rate-limited),0.002
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b37,A research paradigm for propagating error in layer-based GIS,unresolved,,semanticscholar,1.0,s2_candidate_has_no_doi (nothing to confirm),0.001
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b39,Generalized linear mixed models for analyzing error in a satellite-based vegetation map of Utah,unresolved,,,,best=semanticscholar:1.00:-; skipped=arxiv (rate-limited),0.002
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b40,Accuracy assessment curves for satellite-based change detection,unresolved,,semanticscholar,1.0,s2_candidate_has_no_doi (nothing to confirm),0.001
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b42,Global Land Project Science Plan and Implementation Strategy,unresolved,,,,best=crossref:0.48:10.2471/b09072; skipped=arxiv (rate-limited),0.001
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b43,Sampling method and sample placement: how do they affect the accuracy of remotely sensed maps?,unresolved,,semanticscholar,1.0,crossref_title_ratio (10.14358/pers.69.3.289; ratio 0.56 < 0.85; crossref title 'Sampling Method and Sample Placement'),0.002
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b45,Applying spatial autocorrelation analysis to evaluate error in New England forest-cover-type maps derived from Landsat t,unresolved,,semanticscholar,1.0,s2_candidate_has_no_doi (nothing to confirm),0.003
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b47,Spatial Statistics,unresolved,,,,best=semanticscholar:1.00:10.4135/9781412952644.n423; skipped=arxiv (rate-limited),0.001
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b51,"2003a, Statistical sampling to characterize recent United States land-cover change. Remote Sensing of Environment",unresolved,,,,best=crossref:0.81:10.1016/s0034-4257(03)00129-9; skipped=arxiv (rate-limited),0.002
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b54,Sampling,unresolved,,,,best=crossref:0.22:10.4135/9781452272047.n3; skipped=arxiv (rate-limited),0.001
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b55,Land-Use and Land-Cover Change Science/Research Plan,unresolved,,semanticscholar,1.0,s2_candidate_has_no_doi (nothing to confirm),0.001
confirmed,Burnicki_2011_spatio-temporal-errors-land-cover,b56,TIGER ® /Line Files,unresolved,,,,no_title_or_author (nothing to search on),0.0
confirmed,Goodchild_2004_general-framework-error-analysis,b0,Measurement-based GIS,unresolved,,,,best=crossref:1.00:10.1201/b12657-9; skipped=arxiv (rate-limited),0.001
confirmed,Goodchild_2004_general-framework-error-analysis,b1,Measurement-based GIS,ambiguous,,semanticscholar,1.0,"edition_mismatch (10.4324/9780203303245_chapter_one; same title, shared authorship, crossref 2010 vs reference 2002 — a sibling edition, not this one)",0.001
confirmed,Goodchild_2004_general-framework-error-analysis,b2,A general framework for error analysis in measurement-based GIS: a summary,unresolved,,,,best=crossref:0.93:10.1007/s10109-004-0140-5; skipped=arxiv (rate-limited),0.001
confirmed,Goodchild_2004_general-framework-error-analysis,b3,An Introduction to Error Analysis: The Study of Uncertainties in Physical Measurements,unresolved,,,,best=crossref:1.00:10.1088/0957-0233/9/6/022; skipped=arxiv (rate-limited),0.001
confirmed,Shi_1998_generic-statistical-approach-modelling,b0,Error-band as measurers of geometrical accuracy,unresolved,,,,best=crossref:0.39:10.1016/0921-8890(91)90023-e; skipped=arxiv (rate-limited),0.001
confirmed,Shi_1998_generic-statistical-approach-modelling,b1,A theory of cartographic error and its measurement in digital data base,unresolved,,,,best=semanticscholar:0.99:-; skipped=arxiv (rate-limited),0.001
confirmed,Shi_1998_generic-statistical-approach-modelling,b2,Handling positional uncertainty in spatial databases,unresolved,,,,best=crossref:0.89:10.1201/9781420059281.sec2; skipped=arxiv (rate-limited),0.001
confirmed,Shi_1998_generic-statistical-approach-modelling,b3,Observations and L east Squares,unresolved,,,,best=crossref:0.98:10.17077/etd.8tj1kn7f; skipped=arxiv (rate-limited),0.001
confirmed,Shi_1998_generic-statistical-approach-modelling,b4,On the length of empirical curves,unresolved,,,,best=crossref:0.43:10.7717/peerj.14746/fig-6; skipped=arxiv (rate-limited),0.001
confirmed,Shi_1998_generic-statistical-approach-modelling,b5,Approximation T heorems of Mathematical Statistics,unresolved,,,,best=crossref:0.49:10.1002/9780470316481.fmatter; skipped=arxiv (rate-limited),0.0
confirmed,Shi_1998_generic-statistical-approach-modelling,b6,Modelling positional and thematic u ncertainty in integration of GIS and remote sensing,unresolved,,,,best=crossref:0.69:10.1111/1467-9671.00011; skipped=arxiv (rate-limited),0.002
confirmed,Shi_1998_generic-statistical-approach-modelling,b7,Positional error of geometric features in GIS,unresolved,,,,best=crossref:0.56:10.1007/springerreference_61738; skipped=arxiv (rate-limited),0.002
confirmed,Steenberg_2017_influence-building-renovation-rental,b5,"Landscape, Vegetation Characteristics, and Group Identity in an Urban and Suburban Watershed: Why the 60s Matter",unresolved,,,0.24539877300613497,"doi_title_mismatch (ratio 0.25 < 0.85; registry title 'Environmental justice, sustainability and vulnerability')",0.001
confirmed,Steenberg_2017_influence-building-renovation-rental,b9,Community Groups and Urban Forestry Activity: Drivers of Uneven Canopy Cover? Landscape and Urban Planning,unresolved,,,0.8379888268156425,"doi_title_contained (ratio 0.84 < 0.85; registry title 'Community groups and urban forestry activity: Drivers of uneven canopy'; contained 11 words, 0.72 of the longer)",0.001
confirmed,Steenberg_2017_influence-building-renovation-rental,b12,Canadian Climate Normals 1981-2010 Climate Normals and Averages,unresolved,,,,best=crossref:0.65:10.1080/00431672.2011.618800; skipped=arxiv (rate-limited),0.002
confirmed,Steenberg_2017_influence-building-renovation-rental,b22,Correlates of Urban Forest Canopy Cover: Implications for Local Public Works,unresolved,,,0.3231441048034934,doi_title_mismatch (ratio 0.32 < 0.85; registry title 'The Political Ecology of Uneven Urban Green Space'),0.002
confirmed,Steenberg_2017_influence-building-renovation-rental,b24,Models of Direct Editing of Government Spatial Data: Challenges and Constraints to the Acceptance of Contributed Data,unresolved,,,,"doi_not_registered (10.1080/15230406.2016.11765; crossref:404, datacite:404)",0.0
confirmed,Steenberg_2017_influence-building-renovation-rental,b28,,unresolved,,,,no_title_or_author (nothing to search on),0.0
confirmed,Steenberg_2017_influence-building-renovation-rental,b41,Census Profile (Catalogue No. 98-316-XWE),unresolved,,,,no_title_or_author (nothing to search on),0.0
confirmed,Steenberg_2017_influence-building-renovation-rental,b45,Trees in the Urban Landscape,unresolved,,,,best=crossref:0.65:10.1016/j.landurbplan.2013.07.009; skipped=arxiv (rate-limited),0.002
confirmed,Hall_1985_resampling-coverage-pattern,b0,A limit theorem for statistics of spatial data,unresolved,,,,no_title_or_author (nothing to search on),0.0
confirmed,Hall_1985_resampling-coverage-pattern,b6,A review of some nonparametric estimators of density functions,unresolved,,,,best=crossref:0.59:10.33899/iqjoss.2010.30478; skipped=arxiv (rate-limited),0.002
confirmed,Hall_1985_resampling-coverage-pattern,b8,Asymptotic properties of stereological estimators of volume fraction for stationary random sets,ambiguous,,crossref,1.0,2 distinct works accepted at crossref,0.002
confirmed,Hall_1985_resampling-coverage-pattern,b9,The random volume of interpenetrating spheres in space,ambiguous,,crossref,1.0,2 distinct works accepted at crossref,0.001
